,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,Neighborhood,OverallQual,OverallCond,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SC_Abnorml,SC_AdjLand,SC_Alloca,SC_Family,SC_Normal,SC_Partial,SalePrice
486,260,20,2,70.0,12702,2,1,2,2,1.0,1,4,4,4,5,5,5,6,1,4.0,882,0,0,1,0,2,1,2,4,0,3.0,1,308,3,2,0,45,0,0,0,0,0,0,0,0,0,0,1,0,97000
487,264,50,2,50.0,5500,2,1,2,2,1.5,1,4,4,4,5,5,7,6,1,5.0,926,0,0,1,0,3,1,2,6,0,3.0,2,484,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130000
488,265,30,2,30.0,5232,2,2,1,2,1.0,1,0,4,4,5,5,5,6,0,2.0,764,0,0,1,0,2,1,2,4,0,3.0,2,504,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73000
489,305,75,2,87.0,18386,2,1,2,2,1.0,1,4,4,4,5,7,9,6,1,5.0,1675,1818,0,3,0,3,1,3,10,1,4.0,3,870,3,2,302,0,0,0,0,0,0,0,0,0,0,0,1,0,295000
490,313,190,2,65.0,7800,2,1,2,2,1.0,1,0,4,0,5,5,7,6,1,5.0,793,325,0,1,0,3,1,2,5,1,3.0,2,410,3,2,0,0,0,0,271,0,3,0,0,0,0,0,1,0,119900
491,315,70,2,60.0,9600,2,1,2,2,1.0,1,4,4,4,5,7,7,6,1,5.0,832,809,1,1,1,3,1,4,6,1,3.0,2,546,3,2,0,0,234,0,0,0,0,0,0,0,0,0,1,0,178000
492,324,20,2,49.0,5820,2,1,2,2,1.0,1,4,4,4,5,3,8,6,1,5.0,1163,0,0,1,0,3,1,2,6,0,4.0,1,220,3,2,142,98,0,0,0,0,0,0,0,0,0,0,1,0,126175
493,354,30,2,60.0,8520,2,1,2,2,1.0,1,4,4,4,5,6,8,6,1,5.0,720,0,0,1,0,2,1,2,5,0,3.0,2,484,3,2,106,0,0,0,0,0,0,0,0,0,0,0,1,0,105900
494,395,50,3,60.0,10134,2,1,2,2,1.0,1,4,4,4,5,5,6,6,1,4.0,735,299,0,1,0,2,1,2,5,0,3.0,1,240,3,2,0,39,0,0,0,0,0,0,0,0,0,0,1,0,109000
495,414,30,2,56.0,8960,2,1,2,2,1.0,1,0,4,4,5,5,6,6,1,4.0,1028,0,0,1,0,2,1,2,5,1,3.0,2,360,3,2,0,0,130,0,0,0,0,0,0,0,0,0,1,0,115000
496,426,60,2,60.0,3378,2,1,4,2,1.0,1,4,4,4,5,7,8,6,1,5.0,707,682,0,1,1,3,1,2,6,2,3.0,1,240,3,1,0,0,126,0,0,0,0,0,0,0,0,0,1,0,135000
497,432,50,2,60.0,5586,2,2,1,2,1.0,1,2,4,4,5,6,7,6,1,5.0,1088,110,0,1,0,4,1,2,7,0,0.0,0,0,0,0,0,98,0,0,0,0,3,0,1,0,0,0,0,0,79900
498,437,50,2,40.0,4400,2,1,2,2,1.0,1,4,4,4,5,6,8,6,1,4.0,734,384,0,1,0,2,1,2,6,0,3.0,2,440,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116000
499,450,50,2,50.0,6000,2,1,2,2,1.0,1,4,4,4,5,3,7,6,1,5.0,679,504,0,1,1,2,1,2,6,0,3.0,1,308,3,2,0,176,0,0,0,0,0,0,0,0,0,0,1,0,120000
500,451,30,2,70.0,5684,2,1,2,2,1.0,1,4,4,4,5,6,8,6,1,4.0,813,0,0,1,0,2,1,3,5,0,3.0,1,270,2,0,0,113,0,0,0,0,0,0,0,0,0,0,1,0,110000
501,457,70,2,34.0,4571,2,1,2,2,1.0,1,4,4,4,5,5,5,6,0,5.0,624,720,0,1,0,4,1,2,7,0,3.0,3,513,2,2,0,0,96,0,0,0,0,0,1,0,0,0,0,0,98000
502,459,70,2,70.04995836802665,5100,2,1,2,2,1.0,1,4,4,4,5,8,7,6,1,5.0,833,833,0,1,0,3,1,3,7,1,3.0,1,228,3,2,192,63,0,0,0,0,3,0,0,0,0,0,1,0,161000
503,480,30,2,50.0,5925,2,1,1,2,1.0,1,4,4,4,5,4,7,6,1,5.0,1131,0,0,1,0,2,1,2,7,0,3.0,2,672,3,2,0,72,0,0,0,0,3,0,0,0,1,0,0,0,89471
504,483,70,2,50.0,2500,2,1,2,2,1.5,1,4,4,4,5,7,8,6,1,5.0,916,910,0,1,1,4,1,4,7,1,4.0,1,164,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155000
505,489,190,3,60.0,10800,2,1,2,2,1.5,1,4,4,0,5,5,4,6,0,4.0,1766,648,0,2,0,3,2,2,10,1,4.0,2,520,2,0,142,0,0,0,0,0,0,0,0,0,0,0,1,0,160000
506,495,30,2,50.0,5784,2,1,2,2,1.0,1,0,4,4,5,5,8,6,1,4.0,886,0,0,1,0,2,1,2,4,0,4.0,1,273,3,2,144,20,80,0,0,0,0,0,0,0,0,0,1,0,91300
507,506,90,2,60.0,7596,2,1,2,2,1.0,1,0,4,1,5,5,5,6,1,5.0,960,1000,0,2,0,4,2,2,10,0,3.0,2,400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124500
508,509,70,2,60.0,9600,2,1,2,2,1.0,1,4,4,4,5,7,9,6,1,5.0,689,689,0,2,0,3,1,3,7,1,3.0,2,360,3,0,0,0,116,0,0,0,0,0,0,0,0,0,1,0,161000
509,521,190,3,60.0,10800,2,1,2,2,1.0,1,4,4,0,5,4,7,6,0,4.0,694,600,0,2,0,3,2,2,7,0,0.0,0,0,0,0,220,114,210,0,0,0,0,0,0,0,0,0,1,0,106250
510,549,20,2,49.0,8235,2,2,4,2,1.0,1,2,6,4,5,5,7,6,1,5.0,825,0,0,1,0,2,1,2,4,0,3.0,2,720,3,2,140,50,0,0,0,0,3,0,0,0,0,0,1,0,125000
511,552,20,2,50.0,6000,2,1,2,2,1.0,1,4,4,4,5,5,6,6,1,4.0,928,0,0,1,0,3,1,2,5,0,4.0,1,288,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112500
512,580,50,2,81.0,12150,2,1,2,2,1.0,1,4,4,4,5,5,5,6,0,3.0,1050,745,0,2,0,4,1,2,7,0,4.0,1,352,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131500
513,584,75,2,75.0,13500,2,1,2,2,1.0,1,0,8,4,5,10,9,6,1,5.0,1521,1254,0,3,1,3,1,3,9,1,3.0,2,880,3,2,105,502,0,0,0,0,0,0,0,0,0,0,1,0,325000
514,597,70,2,60.0,3600,2,1,2,2,1.0,1,4,4,4,5,6,7,6,0,4.0,684,684,0,1,0,3,1,2,7,0,3.0,1,216,2,0,0,158,0,0,0,0,0,0,0,0,0,0,1,0,114504
515,631,70,2,50.0,9000,2,1,2,2,1.5,1,0,4,4,5,5,6,6,1,4.0,1089,661,0,1,0,3,1,4,8,0,3.0,1,240,1,0,0,0,293,0,0,0,3,0,1,0,0,0,0,0,124000
516,635,90,3,64.0,6979,2,1,2,2,1.0,1,4,4,1,5,6,5,6,1,5.0,1056,0,0,0,0,0,2,2,4,0,3.0,2,576,3,2,264,56,0,0,0,0,4,600,0,0,0,0,1,0,144000
517,638,190,2,50.0,6000,2,1,2,2,1.0,1,4,4,0,5,5,4,6,1,4.0,811,576,0,2,0,3,2,3,7,0,5.0,1,256,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93000
518,677,70,2,60.0,9600,2,1,2,2,1.0,1,4,4,4,5,4,2,5,0,5.0,1095,679,0,2,0,4,2,2,8,0,6.0,3,779,2,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,87000
519,678,30,3,52.0,9022,2,1,2,2,1.0,1,4,4,4,5,5,8,6,1,5.0,792,0,0,1,0,2,1,3,5,0,3.0,1,240,2,0,316,0,120,0,0,0,0,0,0,0,0,0,1,0,109500
520,694,30,3,60.0,5400,2,1,2,2,1.5,3,4,4,4,5,5,6,6,1,5.0,1073,0,0,1,0,2,1,2,4,0,3.0,1,326,3,2,0,0,112,0,0,0,0,0,1,0,0,0,0,0,108480
521,704,190,2,76.0,7630,2,1,2,2,1.0,1,2,4,0,5,5,9,6,1,5.0,1032,780,0,2,0,4,2,3,8,1,3.0,2,672,3,0,344,0,40,0,0,0,3,0,0,0,0,0,1,0,140000
522,717,70,2,60.0,10800,2,1,1,2,1.0,1,4,4,4,5,7,8,6,1,5.0,1576,978,0,1,1,3,1,2,8,0,3.0,2,704,3,1,0,48,143,0,0,0,0,0,0,0,0,0,1,0,159500
523,736,75,2,60.0,10800,2,1,2,2,1.0,1,4,4,4,5,7,7,5,0,5.0,880,888,0,1,1,2,1,2,6,2,3.0,2,320,3,0,0,341,0,0,0,0,0,0,0,0,0,0,1,0,163000
524,741,70,2,60.0,9600,2,1,2,2,1.0,1,4,4,4,5,5,7,6,1,5.0,768,664,0,2,0,2,1,2,7,0,3.0,2,360,4,2,270,0,112,0,0,0,4,0,1,0,0,0,0,0,132000
525,748,70,2,65.0,11700,2,2,2,2,1.5,1,4,4,4,5,7,7,5,0,5.0,1320,1320,0,1,1,4,1,3,8,1,3.0,4,864,3,0,181,0,386,0,0,0,0,0,0,0,0,0,1,0,265979
526,751,50,2,55.0,8800,2,1,2,2,1.5,1,4,4,4,5,4,7,6,1,5.0,792,348,0,1,0,3,1,2,7,0,0.0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,1,0,96500
527,785,75,2,35.0,6300,2,1,2,2,1.0,1,4,4,4,5,6,6,6,1,5.0,742,742,0,2,0,3,1,2,9,1,0.0,0,0,0,2,0,291,134,0,0,0,0,0,0,0,0,0,1,0,128000
528,787,50,2,60.0,10800,2,1,2,2,1.0,1,0,4,4,5,5,6,6,1,5.0,966,686,0,2,0,4,1,2,7,0,3.0,1,416,3,2,0,0,196,0,0,0,0,1200,0,0,0,0,1,0,139000
529,789,20,2,50.0,6000,2,1,2,2,1.5,1,4,4,4,5,4,7,6,1,5.0,901,0,0,1,0,2,1,2,4,0,3.0,1,281,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107900
530,810,75,2,90.0,8100,2,1,2,2,1.5,1,4,4,4,5,5,5,6,0,4.0,1075,1063,0,2,0,2,3,2,11,0,3.0,2,360,1,0,40,156,0,0,0,0,3,0,0,0,0,0,1,0,106000
531,822,20,2,60.0,6000,2,1,1,2,1.0,2,4,4,0,5,4,4,6,0,5.0,936,0,0,1,0,2,1,2,4,0,3.0,2,576,3,2,0,32,112,0,0,0,0,0,0,0,0,0,1,0,93000
532,837,30,2,90.0,8100,2,1,2,2,1.0,1,4,4,4,5,5,6,6,1,5.0,1559,0,0,1,0,2,1,2,5,0,3.0,2,812,3,2,0,116,230,0,0,0,2,0,0,0,0,0,1,0,153500
533,842,70,2,60.0,10440,2,1,2,2,1.0,1,4,4,4,5,5,8,6,1,5.0,958,581,0,2,0,3,1,3,8,1,3.0,2,686,3,1,70,78,68,0,0,0,0,0,0,0,0,0,1,0,157500
534,845,50,2,100.0,12665,2,2,2,2,1.0,1,0,4,4,5,5,8,6,1,5.0,876,540,0,1,1,4,1,2,7,1,3.0,3,720,3,2,418,0,194,0,0,0,0,0,0,0,0,0,1,0,153900
535,875,50,2,52.0,5720,2,1,2,2,1.0,1,0,4,4,5,5,6,6,1,5.0,676,455,0,1,1,3,1,2,5,0,3.0,1,200,3,2,26,0,0,0,0,0,0,0,1,0,0,0,0,0,66500
536,946,50,2,98.0,8820,2,1,2,2,1.5,1,4,4,4,5,5,6,6,1,5.0,1188,561,0,1,0,2,1,2,7,0,3.0,2,456,3,2,48,0,244,0,0,0,1,0,0,0,0,0,1,0,124900
537,969,50,2,50.0,5925,2,1,2,2,1.0,1,4,4,4,5,3,6,2,0,5.0,600,368,0,1,0,2,1,2,6,0,0.0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,37900
538,987,50,2,59.0,5310,2,1,2,2,1.5,1,2,4,4,5,6,8,6,1,5.0,1001,634,0,1,0,2,1,3,5,0,4.0,1,255,3,2,394,0,0,0,0,0,0,0,0,0,0,0,1,0,117000
539,992,70,2,121.0,17671,2,1,2,2,1.5,1,0,4,4,5,8,9,6,1,5.0,916,826,0,1,1,4,1,3,8,1,4.0,2,424,3,1,0,169,0,0,0,0,0,0,0,0,0,0,1,0,168000
540,1002,30,3,60.0,5400,2,1,2,2,1.5,1,4,4,4,5,5,6,6,1,4.0,691,0,0,1,0,2,1,4,4,0,3.0,1,216,3,0,0,20,94,0,0,0,0,0,1,0,0,0,0,0,86000
541,1014,30,2,60.0,7200,2,1,2,2,1.0,1,4,4,4,5,5,4,5,0,5.0,1022,0,0,1,0,2,1,2,4,0,3.0,1,280,3,2,0,30,226,0,0,0,0,0,0,0,0,0,1,0,85000
542,1023,50,2,52.0,9439,2,1,2,2,1.0,1,4,4,4,5,5,5,6,1,4.0,912,336,0,1,0,2,1,2,6,0,3.0,1,160,2,2,0,0,192,0,0,0,0,0,0,0,0,0,1,0,87000
543,1063,190,2,85.0,13600,2,1,2,2,1.0,1,4,4,0,5,5,5,6,0,5.0,1422,915,0,2,0,5,2,2,10,0,3.0,2,560,3,2,0,57,0,0,0,0,0,0,0,0,0,0,1,0,90000
544,1064,30,2,50.0,6000,2,1,2,2,1.0,1,0,4,4,5,6,6,6,1,5.0,1103,0,0,1,0,2,1,3,5,1,3.0,2,440,3,2,166,120,0,0,0,0,3,0,0,0,0,0,1,0,110500
545,1077,50,3,60.0,10800,2,1,2,2,1.0,1,4,4,4,5,5,8,6,1,5.0,1096,370,1,2,0,3,1,3,7,1,4.0,2,566,3,2,436,21,0,0,0,0,0,500,0,0,0,0,1,0,170000
546,1115,20,3,90.0,5400,2,1,2,2,1.0,1,4,4,4,5,5,7,6,1,5.0,833,0,0,1,0,2,1,3,4,0,3.0,1,326,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,117000
547,1130,90,2,60.0,7200,2,1,2,2,1.0,1,4,4,1,5,5,5,6,1,5.0,936,0,0,1,0,2,1,2,4,0,3.0,2,672,3,2,49,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
548,1133,70,2,90.0,9900,2,1,2,2,1.0,1,4,4,4,5,6,4,5,1,5.0,1178,1032,0,2,0,5,1,1,8,0,3.0,1,205,3,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,117500
549,1149,50,2,70.04995836802665,5700,2,1,2,2,1.0,1,4,4,4,5,7,7,6,1,5.0,572,539,0,1,0,2,1,2,5,1,3.0,1,288,3,2,0,0,176,0,0,0,0,0,0,0,0,0,1,0,116900
550,1150,70,2,50.0,9000,2,1,2,2,1.0,1,0,4,4,5,7,9,6,1,5.0,832,650,1,1,0,3,1,2,7,0,3.0,2,324,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143000
551,1178,50,2,70.04995836802665,3950,2,1,1,2,1.0,1,0,4,4,5,6,8,6,1,5.0,818,406,0,1,0,3,1,2,5,0,3.0,1,210,3,0,0,0,116,0,0,0,0,0,0,0,0,0,1,0,115000
552,1184,30,3,60.0,10800,2,1,2,2,1.0,1,4,4,4,5,5,6,6,1,5.0,1130,0,0,1,0,2,1,2,5,1,3.0,2,720,3,2,229,0,0,0,0,0,0,0,0,0,0,0,1,0,120000
553,1187,190,3,107.0,10615,2,2,1,2,1.5,2,0,0,0,5,3,5,6,1,5.0,1014,685,0,2,0,3,2,2,7,0,1.0,2,420,2,2,0,74,0,0,0,0,0,0,1,0,0,0,0,0,95000
554,1193,50,2,60.0,9600,2,1,2,2,1.0,1,4,4,4,5,5,8,6,1,5.0,842,630,0,1,0,3,1,3,6,0,3.0,1,250,2,1,0,0,84,0,0,0,2,0,0,0,0,0,1,0,125000
555,1198,75,2,65.0,8850,2,2,1,2,1.5,1,4,4,4,5,7,6,6,1,5.0,815,875,0,1,0,3,1,2,7,1,3.0,1,225,3,2,0,0,330,0,0,0,0,0,0,0,0,0,1,0,144000
556,1249,75,2,60.0,9600,2,1,2,2,1.0,1,4,4,4,5,6,5,4,0,5.0,1134,924,0,1,1,3,1,2,8,1,3.0,2,396,2,1,0,0,259,0,0,0,0,0,0,0,0,0,1,0,129500
557,1267,190,2,60.0,10120,2,2,1,2,1.0,1,2,4,0,5,7,4,6,0,3.0,964,925,0,1,1,4,2,2,9,1,3.0,1,308,3,0,0,0,264,0,0,0,3,0,0,0,0,0,1,0,122000
558,1293,70,2,60.0,6600,2,1,2,2,1.5,1,4,4,4,5,5,4,6,0,5.0,1378,994,0,2,0,4,2,2,11,0,4.0,1,432,3,2,0,287,0,0,0,0,0,0,0,0,0,0,1,0,107500
559,1309,20,2,100.0,12000,2,1,2,2,1.0,1,4,4,4,5,5,7,6,1,5.0,1122,0,0,1,0,2,1,3,6,0,4.0,2,528,3,2,0,36,0,0,0,0,2,0,0,0,0,0,1,0,147000
560,1329,50,2,60.0,10440,2,1,2,2,1.5,1,4,4,4,5,6,7,5,1,5.0,1584,1208,0,2,0,5,1,2,8,2,3.0,2,520,3,2,0,547,0,0,480,0,3,1150,0,0,0,0,1,0,256000
561,1338,30,2,153.0,4118,2,2,1,2,1.5,2,2,4,4,5,4,4,2,0,4.0,693,0,0,1,0,2,1,1,4,0,0.0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,52500
562,1346,30,2,50.0,6000,2,1,2,2,1.0,1,4,4,4,5,4,4,6,1,4.0,960,0,0,1,0,2,1,1,5,0,3.0,1,308,3,2,0,0,168,0,0,0,0,0,0,0,0,0,1,0,108500
563,1350,70,2,50.0,5250,2,1,2,2,1.0,1,4,4,4,5,8,5,4,0,5.0,938,1215,0,2,0,4,1,2,8,0,0.0,0,0,0,2,0,54,20,0,0,0,0,0,0,0,0,0,1,0,122000
564,1371,50,3,90.0,5400,2,1,2,2,1.5,1,0,4,4,5,4,6,6,1,5.0,840,534,0,1,0,2,1,2,6,0,3.0,1,338,3,2,0,0,198,0,0,0,0,0,0,0,0,0,1,0,105000
565,1383,70,2,60.0,7200,2,1,2,2,1.5,1,4,4,4,5,7,7,6,1,5.0,998,764,0,1,1,4,1,3,8,0,3.0,2,576,3,0,36,0,221,0,0,0,0,0,0,0,0,0,1,0,157000
566,1388,50,2,60.0,8520,2,1,2,2,1.0,1,0,4,4,5,6,7,5,0,5.0,1664,862,0,2,0,5,1,3,10,1,3.0,1,216,3,2,88,15,0,0,0,0,2,0,0,0,0,1,0,0,136000
567,1394,190,2,60.0,10800,2,1,2,2,1.0,1,4,4,0,5,6,7,6,0,5.0,1221,691,0,2,0,3,2,2,7,1,3.0,2,672,3,2,0,25,212,0,0,0,0,0,0,0,0,0,1,0,163000
568,1405,50,3,60.0,10410,2,1,2,2,1.5,1,0,4,4,5,3,4,6,1,5.0,694,520,0,1,0,3,1,2,6,0,3.0,3,936,3,2,216,0,160,0,0,0,3,0,0,0,0,1,0,0,105000
569,1409,70,2,60.0,7740,2,1,2,2,1.0,1,4,4,4,5,4,7,6,1,5.0,741,622,0,1,0,3,1,2,6,0,3.0,2,528,3,2,0,0,0,0,168,0,0,0,0,0,0,0,1,0,125500
570,1417,190,2,60.0,11340,2,1,2,2,1.0,1,4,4,0,5,4,6,6,1,5.0,1246,1044,0,2,0,4,2,2,11,0,3.0,2,560,3,0,0,0,114,0,0,0,0,0,0,0,0,0,1,0,122500
571,1429,30,2,60.0,7200,2,1,2,2,1.5,1,4,4,4,5,5,7,6,1,5.0,804,0,0,1,0,2,1,3,4,2,4.0,1,240,3,2,0,0,154,0,0,0,3,0,1,0,0,0,0,0,119000
572,1433,30,3,60.0,10800,2,1,2,2,1.0,1,4,4,4,5,4,6,6,1,5.0,968,0,0,2,0,4,1,2,5,0,3.0,1,216,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64500
573,1439,20,2,90.0,7407,2,1,2,2,1.0,1,0,4,4,5,6,7,6,1,4.0,1236,0,0,1,0,2,1,2,6,0,4.0,2,923,3,2,0,158,158,0,0,0,3,0,0,0,0,0,1,0,149700
574,10,190,3,50.0,7420,2,1,2,2,1.5,1,0,0,0,3,5,6,6,1,5.0,1077,0,0,1,0,2,2,2,5,2,4.0,1,205,3,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,118000
575,16,45,2,51.0,6120,2,1,2,2,1.5,1,4,4,4,3,7,8,6,1,4.0,854,0,0,1,0,2,1,2,5,0,3.0,2,576,3,2,48,112,0,0,0,0,4,0,0,0,0,0,1,0,132000
576,30,30,2,60.0,6324,2,2,2,2,1.0,1,2,6,4,3,4,6,6,0,5.0,520,0,0,1,0,1,1,1,4,0,3.0,1,240,3,2,49,0,87,0,0,0,0,0,0,0,0,0,1,0,68500
577,52,50,2,52.0,6240,2,1,2,2,1.0,1,4,4,4,3,6,6,6,1,5.0,816,0,0,1,0,3,1,2,6,1,3.0,2,528,3,2,112,0,0,0,0,0,3,400,0,0,0,0,1,0,114500
578,78,50,2,50.0,8635,2,1,2,2,1.0,1,4,4,4,3,5,5,6,1,5.0,1072,213,0,1,0,2,1,2,6,0,3.0,1,240,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,127000
579,147,30,2,51.0,6120,2,1,2,2,1.5,1,4,4,4,3,5,7,6,1,4.0,875,0,0,1,0,2,1,2,5,0,3.0,1,180,3,2,48,0,0,0,0,0,0,0,0,0,0,0,1,0,105000
580,150,50,2,70.04995836802665,6240,2,1,2,2,1.0,1,4,4,4,3,5,4,6,1,4.0,896,448,0,1,0,3,1,2,7,0,3.0,1,240,3,2,200,114,0,0,0,0,0,0,0,0,0,0,1,0,115000
581,185,50,3,92.0,7438,2,2,2,2,1.0,1,3,2,4,3,5,8,6,1,5.0,936,316,0,1,0,3,1,2,5,0,4.0,2,576,3,2,104,0,0,0,0,0,3,0,0,0,0,0,1,0,127000
582,251,30,3,55.0,5350,2,2,2,2,1.0,1,4,4,4,3,3,2,6,1,5.0,1306,0,0,1,0,3,1,1,6,0,0.0,0,0,0,2,263,0,0,0,0,0,2,450,0,0,0,0,1,0,76500
583,276,50,3,55.0,7264,2,1,2,2,1.0,1,4,4,4,3,7,7,5,0,5.0,952,596,0,2,1,3,1,4,5,0,3.0,2,672,3,2,74,0,0,0,144,0,0,0,0,0,0,0,1,0,205000
584,290,70,3,60.0,8730,2,1,2,2,1.0,1,3,4,4,3,6,7,6,1,4.0,698,698,0,1,0,3,1,2,7,0,3.0,1,384,3,2,0,0,0,0,259,0,0,0,0,0,0,0,1,0,153575
585,329,75,3,70.04995836802665,11888,2,2,1,2,1.0,1,7,4,4,3,6,6,6,0,4.0,1445,689,0,2,0,5,1,3,10,0,3.0,2,441,3,2,0,60,268,0,0,0,0,0,0,0,0,0,1,0,214500
586,346,50,3,65.0,6435,2,1,2,2,1.0,1,3,4,4,3,6,5,6,1,5.0,972,605,0,1,0,3,1,1,6,1,3.0,1,312,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140200
587,362,50,3,70.04995836802665,9144,2,1,2,2,1.0,1,4,4,4,3,5,5,6,1,5.0,988,517,0,1,0,3,1,2,8,0,3.0,1,240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145000
588,394,30,3,70.04995836802665,7446,2,1,2,2,1.5,1,2,4,4,3,4,5,6,1,4.0,788,0,0,1,0,2,1,2,4,2,0.0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,100000
589,438,45,2,50.0,6000,2,1,2,2,1.0,1,4,4,4,3,6,7,6,1,5.0,904,0,0,1,0,2,1,2,4,0,3.0,1,180,3,2,0,0,105,0,0,0,0,0,0,0,0,0,1,0,119000
590,443,50,2,52.0,6240,2,1,2,2,1.0,1,4,4,4,3,5,7,6,1,5.0,1128,445,0,2,0,3,1,2,8,1,3.0,2,360,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162900
591,460,50,3,70.04995836802665,7015,2,2,1,2,1.5,1,4,4,4,3,5,4,6,1,5.0,979,224,0,1,0,3,1,3,5,1,3.0,1,352,3,2,0,0,248,0,0,0,0,0,0,0,0,0,1,0,110000
592,498,50,3,60.0,9120,2,1,2,2,1.0,1,4,4,4,3,7,6,6,1,5.0,1133,687,0,2,0,4,1,2,8,0,3.0,1,240,3,0,0,100,0,0,0,0,4,0,0,0,0,0,1,0,184000
593,523,50,2,50.0,5000,2,1,2,2,1.5,1,2,4,4,3,6,7,6,1,5.0,1004,660,0,2,0,3,1,2,7,2,3.0,2,420,3,2,0,24,36,0,0,0,0,0,0,0,0,0,1,0,159000
594,532,70,2,60.0,6155,2,2,2,2,2.0,1,6,2,4,3,6,8,6,1,5.0,751,611,0,2,0,3,1,2,6,0,3.0,2,502,2,2,0,0,84,0,0,0,0,0,0,0,0,0,1,0,128000
595,534,20,3,50.0,5000,2,1,3,2,1.0,2,4,4,4,3,1,3,6,0,3.0,334,0,0,1,0,1,1,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39300
596,547,50,3,70.0,8737,2,2,1,2,1.0,1,4,4,4,3,6,7,6,1,4.0,915,720,0,1,1,3,1,2,6,1,3.0,2,440,3,2,0,38,0,144,0,0,0,0,0,0,0,0,1,0,210000
597,556,45,2,58.0,6380,2,1,2,2,1.0,1,4,4,4,3,5,6,6,1,4.0,1048,0,0,1,0,2,1,2,5,1,3.0,1,280,3,2,0,0,116,0,0,0,0,0,0,0,0,0,1,0,113000
598,585,50,2,51.0,6120,2,1,2,2,1.0,1,4,4,4,3,4,7,6,1,5.0,989,584,0,1,0,3,1,3,6,0,3.0,1,240,3,2,0,0,54,0,120,0,0,0,0,0,0,0,1,0,133000
599,587,30,3,55.0,10267,2,1,2,2,1.0,1,3,4,4,3,6,7,6,1,5.0,838,0,0,1,0,2,1,1,5,0,3.0,1,275,3,0,0,0,112,0,0,0,1,0,0,0,0,0,1,0,130000
600,590,40,2,50.0,9100,2,1,2,2,1.0,1,3,2,4,3,5,6,6,1,4.0,779,0,0,1,0,2,1,2,4,0,3.0,1,308,3,1,0,0,0,0,0,0,0,600,0,0,0,0,1,0,79500
601,637,30,2,51.0,6120,2,1,2,2,1.0,1,4,4,4,3,2,3,2,0,4.0,800,0,0,1,0,1,1,1,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60000
602,695,50,2,51.0,6120,2,1,2,2,1.5,1,4,4,4,3,5,6,6,1,5.0,1067,472,0,1,1,3,1,2,5,0,3.0,2,576,3,2,112,0,0,0,0,0,3,0,0,0,0,0,1,0,141500
603,697,30,2,50.0,6000,2,1,2,2,1.0,1,4,4,4,3,5,7,6,1,5.0,616,0,0,1,0,2,1,2,4,0,3.0,1,205,3,2,0,0,129,0,0,0,0,0,0,0,0,0,1,0,89000
604,711,30,3,56.0,4130,2,2,2,2,1.0,1,4,4,4,3,3,6,6,1,5.0,729,0,0,1,0,2,1,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52000
605,714,190,3,60.0,9873,2,1,2,2,1.0,1,3,4,0,3,4,5,5,0,5.0,960,0,0,1,0,3,1,2,6,0,3.0,2,576,3,2,0,288,0,0,0,0,0,0,0,0,0,0,1,0,129000
